0.000000	0.003150	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
0.000000	0.004367	
